# hyp_utils/conda_env.sh pack-wav-rirs.py --input data/rirs_smallroom/wav.scp --output h5,scp:/home/mkhelfi1/hyperion/egs/adc24/exp/rirs/rirs_smallroom/rirs_rirs_smallroom.h5,data/rirs_smallroom/rirs.scp 
# Started at Thu Apr 18 20:29:29 EDT 2024
#
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:31:34,248 (pack-wav-rirs:41) INFO: Packing rir Room165-00062.wav h_max=0.036743 h_delay=100 h-length=2869
2024-04-18 20:31:34,253 (pack-wav-rirs:41) INFO: Packing rir Room165-00063.wav h_max=0.016144 h_delay=347 h-length=2872
2024-04-18 20:31:34,256 (pack-wav-rirs:41) INFO: Packing rir Room165-00064.wav h_max=0.039429 h_delay=88 h-length=2816
2024-04-18 20:31:34,261 (pack-wav-rirs:41) INFO: Packing rir Room165-00065.wav h_max=0.026123 h_delay=237 h-length=2809
2024-04-18 20:31:34,264 (pack-wav-rirs:41) INFO: Packing rir Room165-00066.wav h_max=0.022095 h_delay=148 h-length=2872
2024-04-18 20:31:34,268 (pack-wav-rirs:41) INFO: Packing rir Room165-00067.wav h_max=0.020508 h_delay=366 h-length=2865
2024-04-18 20:31:34,272 (pack-wav-rirs:41) INFO: Packing rir Room165-00068.wav h_max=0.020721 h_delay=278 h-length=2830
2024-04-18 20:31:34,276 (pack-wav-rirs:41) INFO: Packing rir Room165-00069.wav h_max=0.029205 h_delay=113 h-length=2885
2024-04-18 20:31:34,280 (pack-wav-rirs:41) INFO: Packing rir Room165-00070.wav h_max=0.040039 h_delay=82 h-length=2848
2024-04-18 20:31:34,283 (pack-wav-rirs:41) INFO: Packing rir Room165-00071.wav h_max=0.021667 h_delay=169 h-length=2842
2024-04-18 20:31:34,287 (pack-wav-rirs:41) INFO: Packing rir Room165-00072.wav h_max=0.017517 h_delay=404 h-length=2862
2024-04-18 20:31:34,291 (pack-wav-rirs:41) INFO: Packing rir Room165-00073.wav h_max=0.017975 h_delay=159 h-length=2864
2024-04-18 20:31:34,295 (pack-wav-rirs:41) INFO: Packing rir Room165-00074.wav h_max=0.019623 h_delay=184 h-length=2863
2024-04-18 20:31:34,299 (pack-wav-rirs:41) INFO: Packing rir Room165-00075.wav h_max=0.021973 h_delay=133 h-length=2876
2024-04-18 20:31:34,303 (pack-wav-rirs:41) INFO: Packing rir Room165-00076.wav h_max=0.017395 h_delay=183 h-length=2837
2024-04-18 20:31:34,307 (pack-wav-rirs:41) INFO: Packing rir Room165-00077.wav h_max=0.018494 h_delay=319 h-length=2859
2024-04-18 20:31:34,311 (pack-wav-rirs:41) INFO: Packing rir Room165-00078.wav h_max=0.030029 h_delay=87 h-length=2876
2024-04-18 20:31:34,315 (pack-wav-rirs:41) INFO: Packing rir Room165-00079.wav h_max=0.020416 h_delay=283 h-length=2830
2024-04-18 20:31:34,319 (pack-wav-rirs:41) INFO: Packing rir Room165-00080.wav h_max=0.023773 h_delay=160 h-length=2836
2024-04-18 20:31:34,325 (pack-wav-rirs:41) INFO: Packing rir Room165-00081.wav h_max=0.025146 h_delay=139 h-length=2876
2024-04-18 20:31:34,329 (pack-wav-rirs:41) INFO: Packing rir Room165-00082.wav h_max=0.027557 h_delay=137 h-length=2788
2024-04-18 20:31:34,333 (pack-wav-rirs:41) INFO: Packing rir Room165-00083.wav h_max=0.030029 h_delay=104 h-length=2807
2024-04-18 20:31:34,337 (pack-wav-rirs:41) INFO: Packing rir Room165-00084.wav h_max=0.026093 h_delay=129 h-length=2886
2024-04-18 20:31:34,341 (pack-wav-rirs:41) INFO: Packing rir Room165-00085.wav h_max=0.078766 h_delay=51 h-length=2837
2024-04-18 20:31:34,345 (pack-wav-rirs:41) INFO: Packing rir Room165-00086.wav h_max=0.035492 h_delay=104 h-length=2857
2024-04-18 20:31:34,349 (pack-wav-rirs:41) INFO: Packing rir Room165-00087.wav h_max=0.030579 h_delay=119 h-length=2869
2024-04-18 20:31:34,354 (pack-wav-rirs:41) INFO: Packing rir Room165-00088.wav h_max=0.024323 h_delay=236 h-length=2822
2024-04-18 20:31:34,358 (pack-wav-rirs:41) INFO: Packing rir Room165-00089.wav h_max=0.043915 h_delay=81 h-length=2866
2024-04-18 20:31:34,362 (pack-wav-rirs:41) INFO: Packing rir Room165-00090.wav h_max=0.019379 h_delay=196 h-length=2829
2024-04-18 20:31:34,366 (pack-wav-rirs:41) INFO: Packing rir Room165-00091.wav h_max=0.026031 h_delay=123 h-length=2825
2024-04-18 20:31:34,370 (pack-wav-rirs:41) INFO: Packing rir Room165-00092.wav h_max=0.038239 h_delay=97 h-length=2820
2024-04-18 20:31:34,375 (pack-wav-rirs:41) INFO: Packing rir Room165-00093.wav h_max=0.017212 h_delay=212 h-length=2851
2024-04-18 20:31:34,379 (pack-wav-rirs:41) INFO: Packing rir Room165-00094.wav h_max=0.043579 h_delay=83 h-length=2843
2024-04-18 20:31:34,382 (pack-wav-rirs:41) INFO: Packing rir Room165-00095.wav h_max=0.021606 h_delay=149 h-length=2879
2024-04-18 20:31:34,386 (pack-wav-rirs:41) INFO: Packing rir Room165-00096.wav h_max=0.018341 h_delay=178 h-length=2888
2024-04-18 20:31:34,390 (pack-wav-rirs:41) INFO: Packing rir Room165-00097.wav h_max=0.042755 h_delay=74 h-length=2835
2024-04-18 20:31:34,393 (pack-wav-rirs:41) INFO: Packing rir Room165-00098.wav h_max=0.023071 h_delay=158 h-length=2771
2024-04-18 20:31:34,422 (pack-wav-rirs:41) INFO: Packing rir Room165-00099.wav h_max=0.026489 h_delay=139 h-length=2844
2024-04-18 20:31:34,445 (pack-wav-rirs:41) INFO: Packing rir Room165-00100.wav h_max=0.023041 h_delay=138 h-length=2853
2024-04-18 20:31:34,474 (pack-wav-rirs:41) INFO: Packing rir Room166-00001.wav h_max=0.016418 h_delay=206 h-length=2978
2024-04-18 20:31:34,502 (pack-wav-rirs:41) INFO: Packing rir Room166-00002.wav h_max=0.035736 h_delay=93 h-length=2478
2024-04-18 20:31:34,527 (pack-wav-rirs:41) INFO: Packing rir Room166-00003.wav h_max=0.016083 h_delay=228 h-length=2977
2024-04-18 20:31:34,549 (pack-wav-rirs:41) INFO: Packing rir Room166-00004.wav h_max=0.013641 h_delay=207 h-length=3009
2024-04-18 20:31:34,562 (pack-wav-rirs:41) INFO: Packing rir Room166-00005.wav h_max=0.019745 h_delay=189 h-length=2925
2024-04-18 20:31:34,578 (pack-wav-rirs:41) INFO: Packing rir Room166-00006.wav h_max=0.031158 h_delay=116 h-length=2842
2024-04-18 20:31:34,602 (pack-wav-rirs:41) INFO: Packing rir Room166-00007.wav h_max=0.017822 h_delay=201 h-length=2986
2024-04-18 20:31:34,626 (pack-wav-rirs:41) INFO: Packing rir Room166-00008.wav h_max=0.017151 h_delay=213 h-length=2966
2024-04-18 20:31:34,648 (pack-wav-rirs:41) INFO: Packing rir Room166-00009.wav h_max=0.029816 h_delay=109 h-length=2979
2024-04-18 20:31:34,668 (pack-wav-rirs:41) INFO: Packing rir Room166-00010.wav h_max=0.027893 h_delay=127 h-length=2980
2024-04-18 20:31:34,688 (pack-wav-rirs:41) INFO: Packing rir Room166-00011.wav h_max=0.019806 h_delay=212 h-length=2982
2024-04-18 20:31:34,707 (pack-wav-rirs:41) INFO: Packing rir Room166-00012.wav h_max=0.060059 h_delay=79 h-length=2900
2024-04-18 20:31:34,724 (pack-wav-rirs:41) INFO: Packing rir Room166-00013.wav h_max=0.024078 h_delay=155 h-length=2976
2024-04-18 20:31:34,745 (pack-wav-rirs:41) INFO: Packing rir Room166-00014.wav h_max=0.019409 h_delay=183 h-length=2945
2024-04-18 20:31:34,762 (pack-wav-rirs:41) INFO: Packing rir Room166-00015.wav h_max=0.043762 h_delay=78 h-length=2833
2024-04-18 20:31:34,785 (pack-wav-rirs:41) INFO: Packing rir Room166-00016.wav h_max=0.024017 h_delay=151 h-length=3015
2024-04-18 20:31:34,806 (pack-wav-rirs:41) INFO: Packing rir Room166-00017.wav h_max=0.016022 h_delay=215 h-length=2985
2024-04-18 20:31:34,821 (pack-wav-rirs:41) INFO: Packing rir Room166-00018.wav h_max=0.025330 h_delay=116 h-length=3005
2024-04-18 20:31:34,842 (pack-wav-rirs:41) INFO: Packing rir Room166-00019.wav h_max=0.034332 h_delay=109 h-length=2734
2024-04-18 20:31:34,861 (pack-wav-rirs:41) INFO: Packing rir Room166-00020.wav h_max=0.020599 h_delay=176 h-length=2985
2024-04-18 20:31:34,886 (pack-wav-rirs:41) INFO: Packing rir Room166-00021.wav h_max=0.016754 h_delay=169 h-length=2984
2024-04-18 20:31:34,908 (pack-wav-rirs:41) INFO: Packing rir Room166-00022.wav h_max=0.015991 h_delay=234 h-length=2957
2024-04-18 20:31:34,919 (pack-wav-rirs:41) INFO: Packing rir Room166-00023.wav h_max=0.022949 h_delay=158 h-length=3002
2024-04-18 20:31:34,938 (pack-wav-rirs:41) INFO: Packing rir Room166-00024.wav h_max=0.014496 h_delay=205 h-length=2953
2024-04-18 20:31:34,962 (pack-wav-rirs:41) INFO: Packing rir Room166-00025.wav h_max=0.015717 h_delay=224 h-length=2957
2024-04-18 20:31:34,982 (pack-wav-rirs:41) INFO: Packing rir Room166-00026.wav h_max=0.018707 h_delay=191 h-length=2994
2024-04-18 20:31:34,998 (pack-wav-rirs:41) INFO: Packing rir Room166-00027.wav h_max=0.034149 h_delay=81 h-length=2883
2024-04-18 20:31:35,018 (pack-wav-rirs:41) INFO: Packing rir Room166-00028.wav h_max=0.063660 h_delay=50 h-length=2481
2024-04-18 20:31:35,033 (pack-wav-rirs:41) INFO: Packing rir Room166-00029.wav h_max=0.016357 h_delay=156 h-length=3013
2024-04-18 20:31:35,062 (pack-wav-rirs:41) INFO: Packing rir Room166-00030.wav h_max=0.015564 h_delay=162 h-length=3040
2024-04-18 20:31:35,086 (pack-wav-rirs:41) INFO: Packing rir Room166-00031.wav h_max=0.023163 h_delay=159 h-length=2992
2024-04-18 20:31:35,114 (pack-wav-rirs:41) INFO: Packing rir Room166-00032.wav h_max=0.015320 h_delay=208 h-length=2971
2024-04-18 20:31:35,138 (pack-wav-rirs:41) INFO: Packing rir Room166-00033.wav h_max=0.024231 h_delay=154 h-length=2980
2024-04-18 20:31:35,149 (pack-wav-rirs:41) INFO: Packing rir Room166-00034.wav h_max=0.023102 h_delay=161 h-length=2899
2024-04-18 20:31:35,162 (pack-wav-rirs:41) INFO: Packing rir Room166-00035.wav h_max=0.018127 h_delay=200 h-length=2963
2024-04-18 20:31:35,182 (pack-wav-rirs:41) INFO: Packing rir Room166-00036.wav h_max=0.015472 h_delay=167 h-length=2913
2024-04-18 20:31:35,208 (pack-wav-rirs:41) INFO: Packing rir Room166-00037.wav h_max=0.016754 h_delay=266 h-length=2947
2024-04-18 20:31:35,234 (pack-wav-rirs:41) INFO: Packing rir Room166-00038.wav h_max=0.023590 h_delay=101 h-length=2989
2024-04-18 20:31:35,248 (pack-wav-rirs:41) INFO: Packing rir Room166-00039.wav h_max=0.011200 h_delay=227 h-length=2983
2024-04-18 20:31:35,266 (pack-wav-rirs:41) INFO: Packing rir Room166-00040.wav h_max=0.011261 h_delay=213 h-length=2976
2024-04-18 20:31:35,286 (pack-wav-rirs:41) INFO: Packing rir Room166-00041.wav h_max=0.023834 h_delay=102 h-length=3066
2024-04-18 20:31:35,302 (pack-wav-rirs:41) INFO: Packing rir Room166-00042.wav h_max=0.028076 h_delay=108 h-length=3049
2024-04-18 20:31:35,322 (pack-wav-rirs:41) INFO: Packing rir Room166-00043.wav h_max=0.017029 h_delay=201 h-length=2971
2024-04-18 20:31:35,343 (pack-wav-rirs:41) INFO: Packing rir Room166-00044.wav h_max=0.013245 h_delay=182 h-length=2975
2024-04-18 20:31:35,358 (pack-wav-rirs:41) INFO: Packing rir Room166-00045.wav h_max=0.015289 h_delay=197 h-length=2971
2024-04-18 20:31:35,374 (pack-wav-rirs:41) INFO: Packing rir Room166-00046.wav h_max=0.015228 h_delay=232 h-length=2961
2024-04-18 20:31:35,394 (pack-wav-rirs:41) INFO: Packing rir Room166-00047.wav h_max=0.017944 h_delay=188 h-length=3040
2024-04-18 20:31:35,400 (pack-wav-rirs:41) INFO: Packing rir Room166-00048.wav h_max=0.013550 h_delay=192 h-length=2983
2024-04-18 20:31:35,405 (pack-wav-rirs:41) INFO: Packing rir Room166-00049.wav h_max=0.016388 h_delay=181 h-length=2970
2024-04-18 20:31:35,409 (pack-wav-rirs:41) INFO: Packing rir Room166-00050.wav h_max=0.016968 h_delay=219 h-length=2937
2024-04-18 20:31:35,414 (pack-wav-rirs:41) INFO: Packing rir Room166-00051.wav h_max=0.037964 h_delay=96 h-length=2840
2024-04-18 20:31:35,418 (pack-wav-rirs:41) INFO: Packing rir Room166-00052.wav h_max=0.015594 h_delay=159 h-length=3032
2024-04-18 20:31:35,423 (pack-wav-rirs:41) INFO: Packing rir Room166-00053.wav h_max=0.034607 h_delay=120 h-length=2837
2024-04-18 20:31:35,428 (pack-wav-rirs:41) INFO: Packing rir Room166-00054.wav h_max=0.018829 h_delay=198 h-length=2969
2024-04-18 20:31:35,432 (pack-wav-rirs:41) INFO: Packing rir Room166-00055.wav h_max=0.048096 h_delay=72 h-length=2838
2024-04-18 20:31:35,437 (pack-wav-rirs:41) INFO: Packing rir Room166-00056.wav h_max=0.035400 h_delay=105 h-length=2789
2024-04-18 20:31:35,441 (pack-wav-rirs:41) INFO: Packing rir Room166-00057.wav h_max=0.016571 h_delay=219 h-length=2982
2024-04-18 20:31:35,446 (pack-wav-rirs:41) INFO: Packing rir Room166-00058.wav h_max=0.022461 h_delay=125 h-length=3007
2024-04-18 20:31:35,451 (pack-wav-rirs:41) INFO: Packing rir Room166-00059.wav h_max=0.016449 h_delay=207 h-length=2948
2024-04-18 20:31:35,455 (pack-wav-rirs:41) INFO: Packing rir Room166-00060.wav h_max=0.020203 h_delay=144 h-length=2979
2024-04-18 20:31:35,460 (pack-wav-rirs:41) INFO: Packing rir Room166-00061.wav h_max=0.015961 h_delay=214 h-length=2985
2024-04-18 20:31:35,465 (pack-wav-rirs:41) INFO: Packing rir Room166-00062.wav h_max=0.013824 h_delay=223 h-length=2995
2024-04-18 20:31:35,470 (pack-wav-rirs:41) INFO: Packing rir Room166-00063.wav h_max=0.026428 h_delay=99 h-length=3064
2024-04-18 20:31:35,475 (pack-wav-rirs:41) INFO: Packing rir Room166-00064.wav h_max=0.044861 h_delay=54 h-length=2895
2024-04-18 20:31:35,479 (pack-wav-rirs:41) INFO: Packing rir Room166-00065.wav h_max=0.064819 h_delay=55 h-length=2469
2024-04-18 20:31:35,484 (pack-wav-rirs:41) INFO: Packing rir Room166-00066.wav h_max=0.021362 h_delay=178 h-length=2986
2024-04-18 20:31:35,488 (pack-wav-rirs:41) INFO: Packing rir Room166-00067.wav h_max=0.014038 h_delay=174 h-length=2904
2024-04-18 20:31:35,492 (pack-wav-rirs:41) INFO: Packing rir Room166-00068.wav h_max=0.021881 h_delay=166 h-length=3032
2024-04-18 20:31:35,497 (pack-wav-rirs:41) INFO: Packing rir Room166-00069.wav h_max=0.015869 h_delay=194 h-length=2993
2024-04-18 20:31:35,501 (pack-wav-rirs:41) INFO: Packing rir Room166-00070.wav h_max=0.024323 h_delay=154 h-length=2957
2024-04-18 20:31:35,506 (pack-wav-rirs:41) INFO: Packing rir Room166-00071.wav h_max=0.018982 h_delay=164 h-length=2997
2024-04-18 20:31:35,510 (pack-wav-rirs:41) INFO: Packing rir Room166-00072.wav h_max=0.022369 h_delay=152 h-length=2977
2024-04-18 20:31:35,515 (pack-wav-rirs:41) INFO: Packing rir Room166-00073.wav h_max=0.032349 h_delay=94 h-length=2864
2024-04-18 20:31:35,520 (pack-wav-rirs:41) INFO: Packing rir Room166-00074.wav h_max=0.019592 h_delay=170 h-length=2984
2024-04-18 20:31:35,525 (pack-wav-rirs:41) INFO: Packing rir Room166-00075.wav h_max=0.018341 h_delay=152 h-length=2984
2024-04-18 20:31:35,529 (pack-wav-rirs:41) INFO: Packing rir Room166-00076.wav h_max=0.027954 h_delay=127 h-length=3057
2024-04-18 20:31:35,534 (pack-wav-rirs:41) INFO: Packing rir Room166-00077.wav h_max=0.022369 h_delay=146 h-length=2973
2024-04-18 20:31:35,539 (pack-wav-rirs:41) INFO: Packing rir Room166-00078.wav h_max=0.015228 h_delay=205 h-length=2978
2024-04-18 20:31:35,545 (pack-wav-rirs:41) INFO: Packing rir Room166-00079.wav h_max=0.015747 h_delay=233 h-length=2937
2024-04-18 20:31:35,550 (pack-wav-rirs:41) INFO: Packing rir Room166-00080.wav h_max=0.017761 h_delay=187 h-length=2946
2024-04-18 20:31:35,555 (pack-wav-rirs:41) INFO: Packing rir Room166-00081.wav h_max=0.030579 h_delay=97 h-length=2786
2024-04-18 20:31:35,560 (pack-wav-rirs:41) INFO: Packing rir Room166-00082.wav h_max=0.055511 h_delay=67 h-length=2915
2024-04-18 20:31:35,565 (pack-wav-rirs:41) INFO: Packing rir Room166-00083.wav h_max=0.032837 h_delay=116 h-length=2822
2024-04-18 20:31:35,569 (pack-wav-rirs:41) INFO: Packing rir Room166-00084.wav h_max=0.019073 h_delay=192 h-length=2956
2024-04-18 20:31:35,574 (pack-wav-rirs:41) INFO: Packing rir Room166-00085.wav h_max=0.016785 h_delay=222 h-length=2980
2024-04-18 20:31:35,578 (pack-wav-rirs:41) INFO: Packing rir Room166-00086.wav h_max=0.019226 h_delay=211 h-length=3006
2024-04-18 20:31:35,583 (pack-wav-rirs:41) INFO: Packing rir Room166-00087.wav h_max=0.022644 h_delay=162 h-length=3055
2024-04-18 20:31:35,588 (pack-wav-rirs:41) INFO: Packing rir Room166-00088.wav h_max=0.033447 h_delay=97 h-length=2761
2024-04-18 20:31:35,593 (pack-wav-rirs:41) INFO: Packing rir Room166-00089.wav h_max=0.016541 h_delay=201 h-length=2908
2024-04-18 20:31:35,598 (pack-wav-rirs:41) INFO: Packing rir Room166-00090.wav h_max=0.027863 h_delay=168 h-length=3018
2024-04-18 20:31:35,602 (pack-wav-rirs:41) INFO: Packing rir Room166-00091.wav h_max=0.015228 h_delay=198 h-length=2946
2024-04-18 20:31:35,607 (pack-wav-rirs:41) INFO: Packing rir Room166-00092.wav h_max=0.076660 h_delay=36 h-length=2747
2024-04-18 20:31:35,612 (pack-wav-rirs:41) INFO: Packing rir Room166-00093.wav h_max=0.038116 h_delay=102 h-length=2855
2024-04-18 20:31:35,616 (pack-wav-rirs:41) INFO: Packing rir Room166-00094.wav h_max=0.015106 h_delay=167 h-length=3050
2024-04-18 20:31:35,622 (pack-wav-rirs:41) INFO: Packing rir Room166-00095.wav h_max=0.017883 h_delay=197 h-length=2980
2024-04-18 20:31:35,626 (pack-wav-rirs:41) INFO: Packing rir Room166-00096.wav h_max=0.016144 h_delay=214 h-length=2960
2024-04-18 20:31:35,632 (pack-wav-rirs:41) INFO: Packing rir Room166-00097.wav h_max=0.018860 h_delay=198 h-length=2913
2024-04-18 20:31:35,636 (pack-wav-rirs:41) INFO: Packing rir Room166-00098.wav h_max=0.030304 h_delay=109 h-length=3007
2024-04-18 20:31:35,641 (pack-wav-rirs:41) INFO: Packing rir Room166-00099.wav h_max=0.011047 h_delay=226 h-length=2921
2024-04-18 20:31:35,646 (pack-wav-rirs:41) INFO: Packing rir Room166-00100.wav h_max=0.022308 h_delay=158 h-length=2952
2024-04-18 20:31:35,652 (pack-wav-rirs:41) INFO: Packing rir Room167-00001.wav h_max=0.044708 h_delay=66 h-length=2076
2024-04-18 20:31:35,657 (pack-wav-rirs:41) INFO: Packing rir Room167-00002.wav h_max=0.027863 h_delay=122 h-length=2452
2024-04-18 20:31:35,662 (pack-wav-rirs:41) INFO: Packing rir Room167-00003.wav h_max=0.041412 h_delay=116 h-length=2057
2024-04-18 20:31:35,667 (pack-wav-rirs:41) INFO: Packing rir Room167-00004.wav h_max=0.017426 h_delay=177 h-length=2602
2024-04-18 20:31:35,672 (pack-wav-rirs:41) INFO: Packing rir Room167-00005.wav h_max=0.017578 h_delay=192 h-length=2725
2024-04-18 20:31:35,677 (pack-wav-rirs:41) INFO: Packing rir Room167-00006.wav h_max=0.019623 h_delay=181 h-length=2333
2024-04-18 20:31:35,682 (pack-wav-rirs:41) INFO: Packing rir Room167-00007.wav h_max=0.016174 h_delay=228 h-length=2382
2024-04-18 20:31:35,687 (pack-wav-rirs:41) INFO: Packing rir Room167-00008.wav h_max=0.019257 h_delay=265 h-length=2712
2024-04-18 20:31:35,692 (pack-wav-rirs:41) INFO: Packing rir Room167-00009.wav h_max=0.017242 h_delay=193 h-length=2342
2024-04-18 20:31:35,696 (pack-wav-rirs:41) INFO: Packing rir Room167-00010.wav h_max=0.018646 h_delay=140 h-length=2718
2024-04-18 20:31:35,701 (pack-wav-rirs:41) INFO: Packing rir Room167-00011.wav h_max=0.017853 h_delay=199 h-length=2721
2024-04-18 20:31:35,706 (pack-wav-rirs:41) INFO: Packing rir Room167-00012.wav h_max=0.045929 h_delay=77 h-length=2550
2024-04-18 20:31:35,711 (pack-wav-rirs:41) INFO: Packing rir Room167-00013.wav h_max=0.019165 h_delay=189 h-length=2588
2024-04-18 20:31:35,716 (pack-wav-rirs:41) INFO: Packing rir Room167-00014.wav h_max=0.017548 h_delay=194 h-length=2579
2024-04-18 20:31:35,721 (pack-wav-rirs:41) INFO: Packing rir Room167-00015.wav h_max=0.023804 h_delay=152 h-length=2699
2024-04-18 20:31:35,725 (pack-wav-rirs:41) INFO: Packing rir Room167-00016.wav h_max=0.016418 h_delay=217 h-length=2288
2024-04-18 20:31:35,730 (pack-wav-rirs:41) INFO: Packing rir Room167-00017.wav h_max=0.030945 h_delay=89 h-length=2084
2024-04-18 20:31:35,735 (pack-wav-rirs:41) INFO: Packing rir Room167-00018.wav h_max=0.017273 h_delay=153 h-length=2442
2024-04-18 20:31:35,740 (pack-wav-rirs:41) INFO: Packing rir Room167-00019.wav h_max=0.031586 h_delay=114 h-length=2458
2024-04-18 20:31:35,745 (pack-wav-rirs:41) INFO: Packing rir Room167-00020.wav h_max=0.165405 h_delay=14 h-length=1474
2024-04-18 20:31:35,750 (pack-wav-rirs:41) INFO: Packing rir Room167-00021.wav h_max=0.014435 h_delay=234 h-length=2653
2024-04-18 20:31:35,755 (pack-wav-rirs:41) INFO: Packing rir Room167-00022.wav h_max=0.016296 h_delay=149 h-length=2401
2024-04-18 20:31:35,760 (pack-wav-rirs:41) INFO: Packing rir Room167-00023.wav h_max=0.028229 h_delay=125 h-length=2593
2024-04-18 20:31:35,765 (pack-wav-rirs:41) INFO: Packing rir Room167-00024.wav h_max=0.019165 h_delay=187 h-length=2657
2024-04-18 20:31:35,770 (pack-wav-rirs:41) INFO: Packing rir Room167-00025.wav h_max=0.030212 h_delay=124 h-length=2454
2024-04-18 20:31:35,776 (pack-wav-rirs:41) INFO: Packing rir Room167-00026.wav h_max=0.037720 h_delay=96 h-length=2063
2024-04-18 20:31:35,781 (pack-wav-rirs:41) INFO: Packing rir Room167-00027.wav h_max=0.025909 h_delay=120 h-length=2499
2024-04-18 20:31:35,786 (pack-wav-rirs:41) INFO: Packing rir Room167-00028.wav h_max=0.014282 h_delay=235 h-length=2357
2024-04-18 20:31:35,791 (pack-wav-rirs:41) INFO: Packing rir Room167-00029.wav h_max=0.017426 h_delay=183 h-length=2393
2024-04-18 20:31:35,797 (pack-wav-rirs:41) INFO: Packing rir Room167-00030.wav h_max=0.020996 h_delay=175 h-length=2107
2024-04-18 20:31:35,802 (pack-wav-rirs:41) INFO: Packing rir Room167-00031.wav h_max=0.020416 h_delay=159 h-length=2373
2024-04-18 20:31:35,807 (pack-wav-rirs:41) INFO: Packing rir Room167-00032.wav h_max=0.033478 h_delay=91 h-length=2049
2024-04-18 20:31:35,812 (pack-wav-rirs:41) INFO: Packing rir Room167-00033.wav h_max=0.012909 h_delay=223 h-length=2285
2024-04-18 20:31:35,817 (pack-wav-rirs:41) INFO: Packing rir Room167-00034.wav h_max=0.020935 h_delay=164 h-length=2443
2024-04-18 20:31:35,822 (pack-wav-rirs:41) INFO: Packing rir Room167-00035.wav h_max=0.015564 h_delay=174 h-length=2730
2024-04-18 20:31:35,828 (pack-wav-rirs:41) INFO: Packing rir Room167-00036.wav h_max=0.086273 h_delay=43 h-length=2036
2024-04-18 20:31:35,833 (pack-wav-rirs:41) INFO: Packing rir Room167-00037.wav h_max=0.019012 h_delay=150 h-length=2469
2024-04-18 20:31:35,838 (pack-wav-rirs:41) INFO: Packing rir Room167-00038.wav h_max=0.018127 h_delay=166 h-length=2564
2024-04-18 20:31:35,843 (pack-wav-rirs:41) INFO: Packing rir Room167-00039.wav h_max=0.027557 h_delay=110 h-length=2738
2024-04-18 20:31:35,850 (pack-wav-rirs:41) INFO: Packing rir Room167-00040.wav h_max=0.036987 h_delay=101 h-length=1995
2024-04-18 20:31:35,856 (pack-wav-rirs:41) INFO: Packing rir Room167-00041.wav h_max=0.030670 h_delay=110 h-length=2118
2024-04-18 20:31:35,861 (pack-wav-rirs:41) INFO: Packing rir Room167-00042.wav h_max=0.110199 h_delay=28 h-length=1946
2024-04-18 20:31:35,865 (pack-wav-rirs:41) INFO: Packing rir Room167-00043.wav h_max=0.023438 h_delay=138 h-length=2614
2024-04-18 20:31:35,870 (pack-wav-rirs:41) INFO: Packing rir Room167-00044.wav h_max=0.030121 h_delay=122 h-length=2467
2024-04-18 20:31:35,875 (pack-wav-rirs:41) INFO: Packing rir Room167-00045.wav h_max=0.017365 h_delay=212 h-length=2274
2024-04-18 20:31:35,879 (pack-wav-rirs:41) INFO: Packing rir Room167-00046.wav h_max=0.021088 h_delay=162 h-length=2423
2024-04-18 20:31:35,884 (pack-wav-rirs:41) INFO: Packing rir Room167-00047.wav h_max=0.012177 h_delay=221 h-length=2349
2024-04-18 20:31:35,889 (pack-wav-rirs:41) INFO: Packing rir Room167-00048.wav h_max=0.072968 h_delay=38 h-length=1993
2024-04-18 20:31:35,895 (pack-wav-rirs:41) INFO: Packing rir Room167-00049.wav h_max=0.033112 h_delay=92 h-length=2045
2024-04-18 20:31:35,899 (pack-wav-rirs:41) INFO: Packing rir Room167-00050.wav h_max=0.015289 h_delay=208 h-length=2121
2024-04-18 20:31:35,904 (pack-wav-rirs:41) INFO: Packing rir Room167-00051.wav h_max=0.016754 h_delay=216 h-length=2347
2024-04-18 20:31:35,909 (pack-wav-rirs:41) INFO: Packing rir Room167-00052.wav h_max=0.048706 h_delay=61 h-length=2096
2024-04-18 20:31:35,914 (pack-wav-rirs:41) INFO: Packing rir Room167-00053.wav h_max=0.019867 h_delay=186 h-length=2698
2024-04-18 20:31:35,918 (pack-wav-rirs:41) INFO: Packing rir Room167-00054.wav h_max=0.014038 h_delay=218 h-length=2370
2024-04-18 20:31:35,923 (pack-wav-rirs:41) INFO: Packing rir Room167-00055.wav h_max=0.023285 h_delay=184 h-length=2728
2024-04-18 20:31:35,928 (pack-wav-rirs:41) INFO: Packing rir Room167-00056.wav h_max=0.017334 h_delay=207 h-length=2729
2024-04-18 20:31:35,933 (pack-wav-rirs:41) INFO: Packing rir Room167-00057.wav h_max=0.016754 h_delay=208 h-length=2707
2024-04-18 20:31:35,937 (pack-wav-rirs:41) INFO: Packing rir Room167-00058.wav h_max=0.024933 h_delay=147 h-length=2464
2024-04-18 20:31:35,942 (pack-wav-rirs:41) INFO: Packing rir Room167-00059.wav h_max=0.015686 h_delay=224 h-length=2612
2024-04-18 20:31:35,946 (pack-wav-rirs:41) INFO: Packing rir Room167-00060.wav h_max=0.016388 h_delay=189 h-length=2507
2024-04-18 20:31:35,951 (pack-wav-rirs:41) INFO: Packing rir Room167-00061.wav h_max=0.016998 h_delay=210 h-length=2398
